condition,run,timestep,action_index,value
RANDOM_NOISE,18,36,13,0.10679417103528976
RANDOM_NOISE,18,36,14,0.9524182677268982
RANDOM_NOISE,18,36,15,0.9988762140274048
RANDOM_NOISE,18,37,0,0.259369432926178
RANDOM_NOISE,18,37,1,-1.1201205253601074
RANDOM_NOISE,18,37,2,-0.2505323588848114
RANDOM_NOISE,18,37,3,-2.005031108856201
RANDOM_NOISE,18,37,4,1.3145167827606201
RANDOM_NOISE,18,37,5,-1.1361538171768188
RANDOM_NOISE,18,37,6,-0.10221768915653229
RANDOM_NOISE,18,37,7,-0.1109364926815033
RANDOM_NOISE,18,37,8,1.181731104850769
RANDOM_NOISE,18,37,9,-0.019639654085040092
RANDOM_NOISE,18,37,10,-1.910705327987671
RANDOM_NOISE,18,37,11,-1.5844883918762207
RANDOM_NOISE,18,37,12,-1.278807520866394
RANDOM_NOISE,18,37,13,0.13447248935699463
RANDOM_NOISE,18,37,14,0.9497478008270264
RANDOM_NOISE,18,37,15,1.0035784244537354
RANDOM_NOISE,18,38,0,0.27159878611564636
RANDOM_NOISE,18,38,1,-1.1204986572265625
RANDOM_NOISE,18,38,2,-0.25278058648109436
RANDOM_NOISE,18,38,3,-2.0094921588897705
RANDOM_NOISE,18,38,4,1.3090057373046875
RANDOM_NOISE,18,38,5,-1.1329331398010254
RANDOM_NOISE,18,38,6,-0.10103712975978851
RANDOM_NOISE,18,38,7,-0.106281578540802
RANDOM_NOISE,18,38,8,1.1724977493286133
RANDOM_NOISE,18,38,9,-0.020765462890267372
RANDOM_NOISE,18,38,10,-1.9134753942489624
RANDOM_NOISE,18,38,11,-1.5861403942108154
RANDOM_NOISE,18,38,12,-1.2703425884246826
RANDOM_NOISE,18,38,13,0.12329024821519852
RANDOM_NOISE,18,38,14,0.947479248046875
RANDOM_NOISE,18,38,15,1.0009992122650146
RANDOM_NOISE,18,39,0,0.25354480743408203
RANDOM_NOISE,18,39,1,-1.1267863512039185
RANDOM_NOISE,18,39,2,-0.24910083413124084
RANDOM_NOISE,18,39,3,-2.0048599243164062
RANDOM_NOISE,18,39,4,1.3215625286102295
RANDOM_NOISE,18,39,5,-1.1308157444000244
RANDOM_NOISE,18,39,6,-0.09539783000946045
RANDOM_NOISE,18,39,7,-0.10002586245536804
RANDOM_NOISE,18,39,8,1.167095422744751
RANDOM_NOISE,18,39,9,-0.006669040769338608
RANDOM_NOISE,18,39,10,-1.9101238250732422
RANDOM_NOISE,18,39,11,-1.584632158279419
RANDOM_NOISE,18,39,12,-1.2767183780670166
RANDOM_NOISE,18,39,13,0.1330823302268982
RANDOM_NOISE,18,39,14,0.9422934055328369
RANDOM_NOISE,18,39,15,1.0138033628463745
RANDOM_NOISE,18,40,0,0.2611735165119171
RANDOM_NOISE,18,40,1,-1.1303105354309082
RANDOM_NOISE,18,40,2,-0.2525251805782318
RANDOM_NOISE,18,40,3,-2.009432077407837
RANDOM_NOISE,18,40,4,1.3059377670288086
RANDOM_NOISE,18,40,5,-1.131528377532959
RANDOM_NOISE,18,40,6,-0.09970343112945557
RANDOM_NOISE,18,40,7,-0.13180787861347198
RANDOM_NOISE,18,40,8,1.1575696468353271
RANDOM_NOISE,18,40,9,-0.015955839306116104
RANDOM_NOISE,18,40,10,-1.9040215015411377
RANDOM_NOISE,18,40,11,-1.5892384052276611
RANDOM_NOISE,18,40,12,-1.2936203479766846
RANDOM_NOISE,18,40,13,0.15163184702396393
RANDOM_NOISE,18,40,14,0.9379259347915649
RANDOM_NOISE,18,40,15,1.0056747198104858
RANDOM_NOISE,18,41,0,0.2677549421787262
RANDOM_NOISE,18,41,1,-1.1312649250030518
RANDOM_NOISE,18,41,2,-0.2423844337463379
RANDOM_NOISE,18,41,3,-2.009640693664551
RANDOM_NOISE,18,41,4,1.3108453750610352
RANDOM_NOISE,18,41,5,-1.1327307224273682
RANDOM_NOISE,18,41,6,-0.101406529545784
RANDOM_NOISE,18,41,7,-0.1365359127521515
RANDOM_NOISE,18,41,8,1.1504042148590088
RANDOM_NOISE,18,41,9,-0.03350967541337013
RANDOM_NOISE,18,41,10,-1.909242033958435
RANDOM_NOISE,18,41,11,-1.595794677734375
RANDOM_NOISE,18,41,12,-1.2819504737854004
RANDOM_NOISE,18,41,13,0.16149261593818665
RANDOM_NOISE,18,41,14,0.9345442652702332
RANDOM_NOISE,18,41,15,1.000342607498169
RANDOM_NOISE,18,42,0,0.26111724972724915
RANDOM_NOISE,18,42,1,-1.130906581878662
RANDOM_NOISE,18,42,2,-0.24249103665351868
RANDOM_NOISE,18,42,3,-2.001573324203491
RANDOM_NOISE,18,42,4,1.323338270187378
RANDOM_NOISE,18,42,5,-1.1317849159240723
RANDOM_NOISE,18,42,6,-0.09993723034858704
RANDOM_NOISE,18,42,7,-0.11725026369094849
RANDOM_NOISE,18,42,8,1.1441622972488403
RANDOM_NOISE,18,42,9,-0.01916816644370556
RANDOM_NOISE,18,42,10,-1.9178731441497803
RANDOM_NOISE,18,42,11,-1.6065539121627808
RANDOM_NOISE,18,42,12,-1.2719547748565674
RANDOM_NOISE,18,42,13,0.14718256890773773
RANDOM_NOISE,18,42,14,0.940654993057251
RANDOM_NOISE,18,42,15,1.007746934890747
RANDOM_NOISE,18,43,0,0.26099053025245667
RANDOM_NOISE,18,43,1,-1.1248836517333984
RANDOM_NOISE,18,43,2,-0.24751710891723633
RANDOM_NOISE,18,43,3,-2.0020925998687744
RANDOM_NOISE,18,43,4,1.3131237030029297
RANDOM_NOISE,18,43,5,-1.1300643682479858
RANDOM_NOISE,18,43,6,-0.09867456555366516
RANDOM_NOISE,18,43,7,-0.11972350627183914
RANDOM_NOISE,18,43,8,1.1530721187591553
RANDOM_NOISE,18,43,9,-0.01643897220492363
RANDOM_NOISE,18,43,10,-1.92711341381073
RANDOM_NOISE,18,43,11,-1.6198477745056152
RANDOM_NOISE,18,43,12,-1.2807142734527588
RANDOM_NOISE,18,43,13,0.12655876576900482
RANDOM_NOISE,18,43,14,0.9496617317199707
RANDOM_NOISE,18,43,15,0.9983811974525452
RANDOM_NOISE,18,44,0,0.263849675655365
RANDOM_NOISE,18,44,1,-1.1295034885406494
RANDOM_NOISE,18,44,2,-0.24331815540790558
RANDOM_NOISE,18,44,3,-2.005969524383545
RANDOM_NOISE,18,44,4,1.3067600727081299
RANDOM_NOISE,18,44,5,-1.130476713180542
RANDOM_NOISE,18,44,6,-0.10087533295154572
RANDOM_NOISE,18,44,7,-0.1369170844554901
RANDOM_NOISE,18,44,8,1.1553113460540771
RANDOM_NOISE,18,44,9,-0.03648626059293747
RANDOM_NOISE,18,44,10,-1.9278494119644165
RANDOM_NOISE,18,44,11,-1.6425198316574097
RANDOM_NOISE,18,44,12,-1.2940592765808105
RANDOM_NOISE,18,44,13,0.11480142176151276
RANDOM_NOISE,18,44,14,0.9340482354164124
RANDOM_NOISE,18,44,15,1.0038951635360718
RANDOM_NOISE,18,45,0,0.2648521363735199
RANDOM_NOISE,18,45,1,-1.1339173316955566
RANDOM_NOISE,18,45,2,-0.2467477023601532
RANDOM_NOISE,18,45,3,-2.004984140396118
RANDOM_NOISE,18,45,4,1.3099366426467896
RANDOM_NOISE,18,45,5,-1.1321437358856201
RANDOM_NOISE,18,45,6,-0.1021336019039154
RANDOM_NOISE,18,45,7,-0.14786139130592346
RANDOM_NOISE,18,45,8,1.1498596668243408
RANDOM_NOISE,18,45,9,-0.02972535230219364
RANDOM_NOISE,18,45,10,-1.926249623298645
RANDOM_NOISE,18,45,11,-1.66066575050354
RANDOM_NOISE,18,45,12,-1.3084805011749268
RANDOM_NOISE,18,45,13,0.1103004664182663
RANDOM_NOISE,18,45,14,0.9406660795211792
RANDOM_NOISE,18,45,15,1.004490613937378
RANDOM_NOISE,18,46,0,0.2544991672039032
RANDOM_NOISE,18,46,1,-1.1322202682495117
RANDOM_NOISE,18,46,2,-0.24519756436347961
RANDOM_NOISE,18,46,3,-2.0047237873077393
RANDOM_NOISE,18,46,4,1.3045518398284912
RANDOM_NOISE,18,46,5,-1.1299612522125244
RANDOM_NOISE,18,46,6,-0.1018332988023758
RANDOM_NOISE,18,46,7,-0.18209585547447205
RANDOM_NOISE,18,46,8,1.155219316482544
RANDOM_NOISE,18,46,9,-0.05105891451239586
RANDOM_NOISE,18,46,10,-1.9116145372390747
RANDOM_NOISE,18,46,11,-1.6706732511520386
RANDOM_NOISE,18,46,12,-1.304853916168213
RANDOM_NOISE,18,46,13,0.11716936528682709
RANDOM_NOISE,18,46,14,0.9331403374671936
RANDOM_NOISE,18,46,15,1.009263277053833
RANDOM_NOISE,18,47,0,0.26480188965797424
RANDOM_NOISE,18,47,1,-1.132796287536621
RANDOM_NOISE,18,47,2,-0.24020959436893463
RANDOM_NOISE,18,47,3,-2.0079574584960938
RANDOM_NOISE,18,47,4,1.3077476024627686
RANDOM_NOISE,18,47,5,-1.1321197748184204
RANDOM_NOISE,18,47,6,-0.10909944772720337
RANDOM_NOISE,18,47,7,-0.1843964159488678
RANDOM_NOISE,18,47,8,1.1562308073043823
RANDOM_NOISE,18,47,9,-0.06069967895746231
RANDOM_NOISE,18,47,10,-1.9117250442504883
RANDOM_NOISE,18,47,11,-1.6711047887802124
RANDOM_NOISE,18,47,12,-1.2960200309753418
RANDOM_NOISE,18,47,13,0.12179455906152725
RANDOM_NOISE,18,47,14,0.932558000087738
RANDOM_NOISE,18,47,15,1.0018583536148071
RANDOM_NOISE,18,48,0,0.2634029686450958
RANDOM_NOISE,18,48,1,-1.1336662769317627
RANDOM_NOISE,18,48,2,-0.24394141137599945
RANDOM_NOISE,18,48,3,-2.0093178749084473
RANDOM_NOISE,18,48,4,1.3134714365005493
RANDOM_NOISE,18,48,5,-1.1314753293991089
RANDOM_NOISE,18,48,6,-0.10600355267524719
RANDOM_NOISE,18,48,7,-0.15660855174064636
RANDOM_NOISE,18,48,8,1.1653978824615479
RANDOM_NOISE,18,48,9,-0.04456838220357895
RANDOM_NOISE,18,48,10,-1.9241691827774048
RANDOM_NOISE,18,48,11,-1.674827218055725
RANDOM_NOISE,18,48,12,-1.3021336793899536
RANDOM_NOISE,18,48,13,0.13687361776828766
RANDOM_NOISE,18,48,14,0.9383448958396912
RANDOM_NOISE,18,48,15,1.0040583610534668
RANDOM_NOISE,18,49,0,0.2558077573776245
RANDOM_NOISE,18,49,1,-1.1233230829238892
RANDOM_NOISE,18,49,2,-0.24793247878551483
RANDOM_NOISE,18,49,3,-2.003521203994751
RANDOM_NOISE,18,49,4,1.3146545886993408
RANDOM_NOISE,18,49,5,-1.1362462043762207
RANDOM_NOISE,18,49,6,-0.10579274594783783
RANDOM_NOISE,18,49,7,-0.18047642707824707
RANDOM_NOISE,18,49,8,1.1652889251708984
RANDOM_NOISE,18,49,9,-0.05712177976965904
RANDOM_NOISE,18,49,10,-1.952993631362915
RANDOM_NOISE,18,49,11,-1.6848483085632324
RANDOM_NOISE,18,49,12,-1.3311244249343872
RANDOM_NOISE,18,49,13,0.16232717037200928
RANDOM_NOISE,18,49,14,0.9381535053253174
RANDOM_NOISE,18,49,15,0.9942027926445007
RANDOM_NOISE,19,0,0,0.26797786355018616
RANDOM_NOISE,19,0,1,-1.1205341815948486
RANDOM_NOISE,19,0,2,-0.26685449481010437
RANDOM_NOISE,19,0,3,-2.0085997581481934
RANDOM_NOISE,19,0,4,1.321107268333435
RANDOM_NOISE,19,0,5,-1.1335035562515259
RANDOM_NOISE,19,0,6,-0.08602486550807953
RANDOM_NOISE,19,0,7,0.22919581830501556
RANDOM_NOISE,19,0,8,1.0898374319076538
RANDOM_NOISE,19,0,9,0.23122607171535492
RANDOM_NOISE,19,0,10,-1.9924768209457397
RANDOM_NOISE,19,0,11,-1.4333122968673706
RANDOM_NOISE,19,0,12,-1.1118838787078857
RANDOM_NOISE,19,0,13,-0.08288620412349701
RANDOM_NOISE,19,0,14,0.9814411401748657
RANDOM_NOISE,19,0,15,0.9829151034355164
RANDOM_NOISE,19,1,0,0.26499009132385254
RANDOM_NOISE,19,1,1,-1.125047206878662
RANDOM_NOISE,19,1,2,-0.26436251401901245
RANDOM_NOISE,19,1,3,-2.013657569885254
RANDOM_NOISE,19,1,4,1.3147212266921997
RANDOM_NOISE,19,1,5,-1.1299678087234497
RANDOM_NOISE,19,1,6,-0.08322013914585114
RANDOM_NOISE,19,1,7,0.2426011711359024
RANDOM_NOISE,19,1,8,1.096847414970398
RANDOM_NOISE,19,1,9,0.2372613400220871
RANDOM_NOISE,19,1,10,-1.9921581745147705
RANDOM_NOISE,19,1,11,-1.4114741086959839
RANDOM_NOISE,19,1,12,-1.1141705513000488
RANDOM_NOISE,19,1,13,-0.08739066123962402
RANDOM_NOISE,19,1,14,0.9671187400817871
RANDOM_NOISE,19,1,15,0.9866760969161987
RANDOM_NOISE,19,2,0,0.2708260715007782
RANDOM_NOISE,19,2,1,-1.1269595623016357
RANDOM_NOISE,19,2,2,-0.2580581605434418
RANDOM_NOISE,19,2,3,-2.014763593673706
RANDOM_NOISE,19,2,4,1.309049367904663
RANDOM_NOISE,19,2,5,-1.1312148571014404
RANDOM_NOISE,19,2,6,-0.0789991170167923
RANDOM_NOISE,19,2,7,0.255301833152771
RANDOM_NOISE,19,2,8,1.083504557609558
RANDOM_NOISE,19,2,9,0.22551368176937103
RANDOM_NOISE,19,2,10,-1.991526484489441
RANDOM_NOISE,19,2,11,-1.3956186771392822
RANDOM_NOISE,19,2,12,-1.119467854499817
RANDOM_NOISE,19,2,13,-0.07266706228256226
RANDOM_NOISE,19,2,14,0.9703783392906189
RANDOM_NOISE,19,2,15,0.9878160953521729
RANDOM_NOISE,19,3,0,0.2741282284259796
RANDOM_NOISE,19,3,1,-1.125504493713379
RANDOM_NOISE,19,3,2,-0.26236802339553833
RANDOM_NOISE,19,3,3,-2.013481616973877
RANDOM_NOISE,19,3,4,1.3088983297348022
RANDOM_NOISE,19,3,5,-1.1316639184951782
RANDOM_NOISE,19,3,6,-0.08321219682693481
RANDOM_NOISE,19,3,7,0.24441857635974884
RANDOM_NOISE,19,3,8,1.0715011358261108
RANDOM_NOISE,19,3,9,0.2212582379579544
RANDOM_NOISE,19,3,10,-1.989164113998413
RANDOM_NOISE,19,3,11,-1.436431646347046
RANDOM_NOISE,19,3,12,-1.1386054754257202
RANDOM_NOISE,19,3,13,-0.07421952486038208
RANDOM_NOISE,19,3,14,0.9711043834686279
RANDOM_NOISE,19,3,15,0.9915032386779785
RANDOM_NOISE,19,4,0,0.2727515399456024
RANDOM_NOISE,19,4,1,-1.1296159029006958
RANDOM_NOISE,19,4,2,-0.26108095049858093
RANDOM_NOISE,19,4,3,-2.0120856761932373
RANDOM_NOISE,19,4,4,1.30986750125885
RANDOM_NOISE,19,4,5,-1.129555106163025
RANDOM_NOISE,19,4,6,-0.08532708883285522
RANDOM_NOISE,19,4,7,0.24075032770633698
RANDOM_NOISE,19,4,8,1.095178484916687
RANDOM_NOISE,19,4,9,0.2225521057844162
RANDOM_NOISE,19,4,10,-1.9857486486434937
RANDOM_NOISE,19,4,11,-1.4289813041687012
RANDOM_NOISE,19,4,12,-1.1527066230773926
RANDOM_NOISE,19,4,13,-0.07031422853469849
RANDOM_NOISE,19,4,14,0.9682464599609375
RANDOM_NOISE,19,4,15,0.9905386567115784
RANDOM_NOISE,19,5,0,0.2709603011608124
RANDOM_NOISE,19,5,1,-1.128359079360962
RANDOM_NOISE,19,5,2,-0.259662389755249
RANDOM_NOISE,19,5,3,-2.013018846511841
RANDOM_NOISE,19,5,4,1.3073689937591553
RANDOM_NOISE,19,5,5,-1.1319955587387085
RANDOM_NOISE,19,5,6,-0.08307909965515137
RANDOM_NOISE,19,5,7,0.2077629119157791
RANDOM_NOISE,19,5,8,1.1292469501495361
RANDOM_NOISE,19,5,9,0.2210659235715866
RANDOM_NOISE,19,5,10,-1.9822813272476196
RANDOM_NOISE,19,5,11,-1.4288005828857422
RANDOM_NOISE,19,5,12,-1.1794105768203735
RANDOM_NOISE,19,5,13,-0.07218232750892639
RANDOM_NOISE,19,5,14,0.9694077968597412
RANDOM_NOISE,19,5,15,0.9893249869346619
RANDOM_NOISE,19,6,0,0.25031065940856934
RANDOM_NOISE,19,6,1,-1.1262325048446655
RANDOM_NOISE,19,6,2,-0.26241639256477356
RANDOM_NOISE,19,6,3,-2.006765842437744
RANDOM_NOISE,19,6,4,1.3017005920410156
RANDOM_NOISE,19,6,5,-1.1332383155822754
RANDOM_NOISE,19,6,6,-0.09786170721054077
RANDOM_NOISE,19,6,7,0.21352209150791168
RANDOM_NOISE,19,6,8,1.127657413482666
RANDOM_NOISE,19,6,9,0.22398309409618378
RANDOM_NOISE,19,6,10,-1.9806848764419556
RANDOM_NOISE,19,6,11,-1.4236419200897217
RANDOM_NOISE,19,6,12,-1.177442193031311
RANDOM_NOISE,19,6,13,-0.0573333203792572
RANDOM_NOISE,19,6,14,0.9765530824661255
RANDOM_NOISE,19,6,15,0.9854057431221008
RANDOM_NOISE,19,7,0,0.2627539336681366
RANDOM_NOISE,19,7,1,-1.1287267208099365
RANDOM_NOISE,19,7,2,-0.25092777609825134
RANDOM_NOISE,19,7,3,-2.014770746231079
RANDOM_NOISE,19,7,4,1.3031527996063232
RANDOM_NOISE,19,7,5,-1.1329821348190308
RANDOM_NOISE,19,7,6,-0.0817803293466568
RANDOM_NOISE,19,7,7,0.2104652374982834
RANDOM_NOISE,19,7,8,1.1310093402862549
RANDOM_NOISE,19,7,9,0.22282464802265167
RANDOM_NOISE,19,7,10,-1.9906024932861328
RANDOM_NOISE,19,7,11,-1.4155778884887695
RANDOM_NOISE,19,7,12,-1.176396131515503
RANDOM_NOISE,19,7,13,-0.048091769218444824
RANDOM_NOISE,19,7,14,0.970247745513916
RANDOM_NOISE,19,7,15,0.9840590357780457
RANDOM_NOISE,19,8,0,0.26886940002441406
RANDOM_NOISE,19,8,1,-1.1247137784957886
RANDOM_NOISE,19,8,2,-0.2611701190471649
RANDOM_NOISE,19,8,3,-2.017794609069824
RANDOM_NOISE,19,8,4,1.309058427810669
RANDOM_NOISE,19,8,5,-1.1366060972213745
RANDOM_NOISE,19,8,6,-0.08983515202999115
RANDOM_NOISE,19,8,7,0.18771038949489594
RANDOM_NOISE,19,8,8,1.129752278327942
RANDOM_NOISE,19,8,9,0.20168960094451904
RANDOM_NOISE,19,8,10,-1.9873332977294922
RANDOM_NOISE,19,8,11,-1.4405808448791504
RANDOM_NOISE,19,8,12,-1.1913014650344849
RANDOM_NOISE,19,8,13,-0.037335753440856934
RANDOM_NOISE,19,8,14,0.961281418800354
RANDOM_NOISE,19,8,15,0.9866282939910889
RANDOM_NOISE,19,9,0,0.26690784096717834
RANDOM_NOISE,19,9,1,-1.1228865385055542
RANDOM_NOISE,19,9,2,-0.2577604651451111
RANDOM_NOISE,19,9,3,-2.0172078609466553
RANDOM_NOISE,19,9,4,1.2997479438781738
RANDOM_NOISE,19,9,5,-1.1355621814727783
RANDOM_NOISE,19,9,6,-0.09476624429225922
RANDOM_NOISE,19,9,7,0.15284200012683868
RANDOM_NOISE,19,9,8,1.1274662017822266
RANDOM_NOISE,19,9,9,0.18930268287658691
RANDOM_NOISE,19,9,10,-1.9778581857681274
RANDOM_NOISE,19,9,11,-1.5008251667022705
RANDOM_NOISE,19,9,12,-1.2168654203414917
RANDOM_NOISE,19,9,13,-0.031200557947158813
RANDOM_NOISE,19,9,14,0.9540363550186157
RANDOM_NOISE,19,9,15,0.9888522624969482
RANDOM_NOISE,19,10,0,0.2619924545288086
RANDOM_NOISE,19,10,1,-1.1271686553955078
RANDOM_NOISE,19,10,2,-0.2531682252883911
RANDOM_NOISE,19,10,3,-2.011770725250244
RANDOM_NOISE,19,10,4,1.295370101928711
RANDOM_NOISE,19,10,5,-1.1318714618682861
RANDOM_NOISE,19,10,6,-0.09123007953166962
RANDOM_NOISE,19,10,7,0.15322087705135345
RANDOM_NOISE,19,10,8,1.1280934810638428
RANDOM_NOISE,19,10,9,0.18039913475513458
RANDOM_NOISE,19,10,10,-1.972657322883606
RANDOM_NOISE,19,10,11,-1.5227158069610596
RANDOM_NOISE,19,10,12,-1.2277535200119019
RANDOM_NOISE,19,10,13,-0.02732616662979126
RANDOM_NOISE,19,10,14,0.9633208513259888
RANDOM_NOISE,19,10,15,0.9929826259613037
RANDOM_NOISE,19,11,0,0.26634272933006287
RANDOM_NOISE,19,11,1,-1.1243287324905396
RANDOM_NOISE,19,11,2,-0.2541801333427429
RANDOM_NOISE,19,11,3,-2.0155134201049805
RANDOM_NOISE,19,11,4,1.307640790939331
RANDOM_NOISE,19,11,5,-1.1349543333053589
RANDOM_NOISE,19,11,6,-0.08553971350193024
RANDOM_NOISE,19,11,7,0.1258111149072647
RANDOM_NOISE,19,11,8,1.1230390071868896
RANDOM_NOISE,19,11,9,0.1809648871421814
RANDOM_NOISE,19,11,10,-1.9666574001312256
RANDOM_NOISE,19,11,11,-1.5518885850906372
RANDOM_NOISE,19,11,12,-1.2532273530960083
RANDOM_NOISE,19,11,13,-0.022879064083099365
RANDOM_NOISE,19,11,14,0.964890718460083
RANDOM_NOISE,19,11,15,0.9881424307823181
RANDOM_NOISE,19,12,0,0.27490073442459106
RANDOM_NOISE,19,12,1,-1.1263437271118164
RANDOM_NOISE,19,12,2,-0.2611386179924011
RANDOM_NOISE,19,12,3,-2.0120701789855957
RANDOM_NOISE,19,12,4,1.3076897859573364
RANDOM_NOISE,19,12,5,-1.1327711343765259
RANDOM_NOISE,19,12,6,-0.08336710929870605
RANDOM_NOISE,19,12,7,0.07859423756599426
RANDOM_NOISE,19,12,8,1.1317976713180542
RANDOM_NOISE,19,12,9,0.1674937754869461
RANDOM_NOISE,19,12,10,-1.960130214691162
RANDOM_NOISE,19,12,11,-1.6005668640136719
RANDOM_NOISE,19,12,12,-1.262855887413025
RANDOM_NOISE,19,12,13,-0.023637890815734863
RANDOM_NOISE,19,12,14,0.9554156064987183
RANDOM_NOISE,19,12,15,0.9965741038322449
RANDOM_NOISE,19,13,0,0.2700934410095215
RANDOM_NOISE,19,13,1,-1.1262286901474
RANDOM_NOISE,19,13,2,-0.25200986862182617
RANDOM_NOISE,19,13,3,-2.009828567504883
RANDOM_NOISE,19,13,4,1.3105316162109375
RANDOM_NOISE,19,13,5,-1.134576678276062
RANDOM_NOISE,19,13,6,-0.08747382462024689
RANDOM_NOISE,19,13,7,0.022198975086212158
RANDOM_NOISE,19,13,8,1.1391851902008057
RANDOM_NOISE,19,13,9,0.12229134142398834
RANDOM_NOISE,19,13,10,-1.9490597248077393
RANDOM_NOISE,19,13,11,-1.6429928541183472
RANDOM_NOISE,19,13,12,-1.2678548097610474
RANDOM_NOISE,19,13,13,-0.02054755389690399
RANDOM_NOISE,19,13,14,0.9532618522644043
RANDOM_NOISE,19,13,15,0.9990496635437012
RANDOM_NOISE,19,14,0,0.26766133308410645
RANDOM_NOISE,19,14,1,-1.1275205612182617
RANDOM_NOISE,19,14,2,-0.26489266753196716
RANDOM_NOISE,19,14,3,-2.012578010559082
RANDOM_NOISE,19,14,4,1.2964627742767334
RANDOM_NOISE,19,14,5,-1.1343846321105957
RANDOM_NOISE,19,14,6,-0.08864584565162659
RANDOM_NOISE,19,14,7,-0.051421359181404114
RANDOM_NOISE,19,14,8,1.1481037139892578
RANDOM_NOISE,19,14,9,0.06296497583389282
RANDOM_NOISE,19,14,10,-1.929504156112671
RANDOM_NOISE,19,14,11,-1.6693580150604248
RANDOM_NOISE,19,14,12,-1.2911739349365234
RANDOM_NOISE,19,14,13,-0.005183085799217224
RANDOM_NOISE,19,14,14,0.9487411379814148
RANDOM_NOISE,19,14,15,1.0017518997192383
RANDOM_NOISE,19,15,0,0.270563542842865
RANDOM_NOISE,19,15,1,-1.1250818967819214
RANDOM_NOISE,19,15,2,-0.2542605698108673
RANDOM_NOISE,19,15,3,-2.0171802043914795
RANDOM_NOISE,19,15,4,1.3053081035614014
RANDOM_NOISE,19,15,5,-1.134785532951355
RANDOM_NOISE,19,15,6,-0.08330297470092773
RANDOM_NOISE,19,15,7,-0.05940435081720352
RANDOM_NOISE,19,15,8,1.1452994346618652
RANDOM_NOISE,19,15,9,0.05080494284629822
RANDOM_NOISE,19,15,10,-1.938866138458252
RANDOM_NOISE,19,15,11,-1.6459410190582275
RANDOM_NOISE,19,15,12,-1.2838513851165771
RANDOM_NOISE,19,15,13,0.002827852964401245
RANDOM_NOISE,19,15,14,0.9597802758216858
RANDOM_NOISE,19,15,15,0.9951071739196777
RANDOM_NOISE,19,16,0,0.268740177154541
RANDOM_NOISE,19,16,1,-1.127242088317871
RANDOM_NOISE,19,16,2,-0.25207677483558655
RANDOM_NOISE,19,16,3,-2.011042594909668
RANDOM_NOISE,19,16,4,1.3060925006866455
RANDOM_NOISE,19,16,5,-1.1332281827926636
RANDOM_NOISE,19,16,6,-0.08674953877925873
RANDOM_NOISE,19,16,7,-0.04865841567516327
RANDOM_NOISE,19,16,8,1.1451101303100586
RANDOM_NOISE,19,16,9,0.06533406674861908
RANDOM_NOISE,19,16,10,-1.9519548416137695
RANDOM_NOISE,19,16,11,-1.6375545263290405
RANDOM_NOISE,19,16,12,-1.2733272314071655
RANDOM_NOISE,19,16,13,-0.004605188965797424
RANDOM_NOISE,19,16,14,0.950916051864624
RANDOM_NOISE,19,16,15,0.9929111003875732
RANDOM_NOISE,19,17,0,0.2611369490623474
RANDOM_NOISE,19,17,1,-1.1248129606246948
RANDOM_NOISE,19,17,2,-0.26195278763771057
RANDOM_NOISE,19,17,3,-2.0071749687194824
RANDOM_NOISE,19,17,4,1.3075157403945923
RANDOM_NOISE,19,17,5,-1.1357293128967285
RANDOM_NOISE,19,17,6,-0.08797134459018707
RANDOM_NOISE,19,17,7,-0.06632774323225021
RANDOM_NOISE,19,17,8,1.1538976430892944
RANDOM_NOISE,19,17,9,0.05788906663656235
RANDOM_NOISE,19,17,10,-1.9387425184249878
RANDOM_NOISE,19,17,11,-1.6473050117492676
RANDOM_NOISE,19,17,12,-1.2846908569335938
RANDOM_NOISE,19,17,13,-0.005312696099281311
RANDOM_NOISE,19,17,14,0.9527818560600281
RANDOM_NOISE,19,17,15,1.0005062818527222
RANDOM_NOISE,19,18,0,0.2649737000465393
RANDOM_NOISE,19,18,1,-1.127012014389038
RANDOM_NOISE,19,18,2,-0.2581236660480499
RANDOM_NOISE,19,18,3,-2.011875867843628
RANDOM_NOISE,19,18,4,1.3107250928878784
RANDOM_NOISE,19,18,5,-1.1366758346557617
RANDOM_NOISE,19,18,6,-0.09539023041725159
RANDOM_NOISE,19,18,7,-0.07465480268001556
RANDOM_NOISE,19,18,8,1.1691489219665527
RANDOM_NOISE,19,18,9,0.043251097202301025
RANDOM_NOISE,19,18,10,-1.9324222803115845
RANDOM_NOISE,19,18,11,-1.644616961479187
RANDOM_NOISE,19,18,12,-1.264204978942871
RANDOM_NOISE,19,18,13,0.006486818194389343
RANDOM_NOISE,19,18,14,0.948127031326294
RANDOM_NOISE,19,18,15,1.001025676727295
RANDOM_NOISE,19,19,0,0.25902092456817627
RANDOM_NOISE,19,19,1,-1.1275547742843628
RANDOM_NOISE,19,19,2,-0.2531680166721344
RANDOM_NOISE,19,19,3,-2.0120890140533447
RANDOM_NOISE,19,19,4,1.3020154237747192
RANDOM_NOISE,19,19,5,-1.1347572803497314
RANDOM_NOISE,19,19,6,-0.09169508516788483
RANDOM_NOISE,19,19,7,-0.08588030189275742
RANDOM_NOISE,19,19,8,1.1783632040023804
RANDOM_NOISE,19,19,9,0.03012891858816147
RANDOM_NOISE,19,19,10,-1.9177607297897339
RANDOM_NOISE,19,19,11,-1.6335957050323486
RANDOM_NOISE,19,19,12,-1.267531394958496
RANDOM_NOISE,19,19,13,0.02859365940093994
